"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"691","7.272579","1.7.3","host","USB","79","2001020000ff2f0000000000000000","URB_INTERRUPT in"
"693","7.280579","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"695","7.288735","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"697","7.296682","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"699","7.304622","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"701","7.312607","1.7.3","host","USB","79","2001020000fe2f0000000000000000","URB_INTERRUPT in"
"703","7.320927","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"705","7.328920","1.7.3","host","USB","79","2001020000fe2f0000000000000000","URB_INTERRUPT in"
"707","7.344875","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"709","7.352850","1.7.3","host","USB","79","2001020000fe1f0000000000000000","URB_INTERRUPT in"
"711","7.362724","1.7.3","host","USB","79","2001020000fe2f0000000000000000","URB_INTERRUPT in"
"713","7.370643","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"715","7.378701","1.7.3","host","USB","79","2001020000fe1f0000000000000000","URB_INTERRUPT in"
"717","7.384623","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"719","7.394622","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"721","7.402631","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"723","7.410850","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"725","7.418933","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"727","7.434913","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"729","7.442634","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"731","7.450803","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"733","7.458797","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"735","7.466699","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"737","7.474913","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"739","7.482591","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"741","7.490587","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"743","7.498701","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"745","7.514629","1.7.3","host","USB","79","2001020000fb1f0000000000000000","URB_INTERRUPT in"
"747","7.522630","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"749","7.530705","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"751","7.538698","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"753","7.546638","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"755","7.554631","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"757","7.562710","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"759","7.570858","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"761","7.578702","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"763","7.594887","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"765","7.602908","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"767","7.610715","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"769","7.618699","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"771","7.626835","1.7.3","host","USB","79","2001020000fcffff00000000000000","URB_INTERRUPT in"
"773","7.634703","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"775","7.644803","1.7.3","host","USB","79","2001020000fbffff00000000000000","URB_INTERRUPT in"
"777","7.652809","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"779","7.660709","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"781","7.666700","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"783","7.684720","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"785","7.690599","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"787","7.700811","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"789","7.708741","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"791","7.716910","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"793","7.724719","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"795","7.732644","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"797","7.740811","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"799","7.756904","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"801","7.764634","1.7.3","host","USB","79","2001020000fd0f0000000000000000","URB_INTERRUPT in"
"803","7.772635","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"805","7.780632","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"807","7.788622","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"809","7.796624","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"811","7.804621","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"813","7.820615","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"815","7.828615","1.7.3","host","USB","79","2001020000feffff00000000000000","URB_INTERRUPT in"
"817","7.836612","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"819","7.844611","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"821","7.852612","1.7.3","host","USB","79","2001020000fdffff00000000000000","URB_INTERRUPT in"
"823","7.868612","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"825","7.876612","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"827","7.884924","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"829","7.892931","1.7.3","host","USB","79","2001020000fe0f0000000000000000","URB_INTERRUPT in"
"831","7.901024","1.7.3","host","USB","79","2001020000ffffff00000000000000","URB_INTERRUPT in"
"833","7.916924","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"835","7.932990","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"837","7.958857","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"839","7.994642","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"841","8.022877","1.7.3","host","USB","79","2001020000ffffff00000000000000","URB_INTERRUPT in"
"843","8.046628","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"845","8.070914","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"847","8.248898","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"849","8.272943","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"851","8.280592","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"853","8.296588","1.7.3","host","USB","79","200102000003f0ff00000000000000","URB_INTERRUPT in"
"855","8.304595","1.7.3","host","USB","79","200102000003f0ff00000000000000","URB_INTERRUPT in"
"857","8.320586","1.7.3","host","USB","79","200102000004f0ff00000000000000","URB_INTERRUPT in"
"859","8.328852","1.7.3","host","USB","79","200102000004f0ff00000000000000","URB_INTERRUPT in"
"861","8.336640","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"863","8.352836","1.7.3","host","USB","79","200102000006f0ff00000000000000","URB_INTERRUPT in"
"865","8.360837","1.7.3","host","USB","79","200102000005f0ff00000000000000","URB_INTERRUPT in"
"867","8.376821","1.7.3","host","USB","79","200102000005f0ff00000000000000","URB_INTERRUPT in"
"869","8.384805","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"871","8.400818","1.7.3","host","USB","79","200102000005f0ff00000000000000","URB_INTERRUPT in"
"873","8.408646","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"875","8.416806","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"877","8.432907","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"879","8.440647","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"881","8.456805","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"883","8.464766","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"885","8.472947","1.7.3","host","USB","79","200102000006000000000000000000","URB_INTERRUPT in"
"887","8.488810","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"889","8.496848","1.7.3","host","USB","79","200102000004f0ff00000000000000","URB_INTERRUPT in"
"891","8.512817","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"893","8.520950","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"895","8.538704","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"897","8.546799","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"899","8.554633","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"901","8.570706","1.7.3","host","USB","79","200102000006000000000000000000","URB_INTERRUPT in"
"903","8.578594","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"905","8.594643","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"907","8.602638","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"909","8.618708","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"911","8.626709","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"913","8.634706","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"915","8.650643","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"917","8.658728","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"919","8.674963","1.7.3","host","USB","79","200102000005200000000000000000","URB_INTERRUPT in"
"921","8.682641","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"923","8.690602","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"925","8.706820","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"927","8.714720","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"929","8.730712","1.7.3","host","USB","79","200102000002100000000000000000","URB_INTERRUPT in"
"931","8.756822","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"933","8.762636","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"935","8.770709","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"937","8.786713","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"939","8.794595","1.7.3","host","USB","79","200102000002100000000000000000","URB_INTERRUPT in"
"941","8.810592","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"943","8.820594","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"945","8.828591","1.7.3","host","USB","79","200102000002100000000000000000","URB_INTERRUPT in"
"947","8.844762","1.7.3","host","USB","79","200102000002300000000000000000","URB_INTERRUPT in"
"949","8.852764","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"951","8.868805","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"953","8.876830","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"955","8.892812","1.7.3","host","USB","79","200102000002300000000000000000","URB_INTERRUPT in"
"957","8.900822","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"959","8.908842","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"961","8.924803","1.7.3","host","USB","79","200102000003300000000000000000","URB_INTERRUPT in"
"963","8.932632","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"965","8.948808","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"967","8.956821","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"969","8.964665","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"971","8.980635","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"973","8.988631","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"975","9.004599","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"977","9.012601","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"979","9.028593","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"981","9.036591","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"983","9.044797","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"985","9.060865","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"987","9.068814","1.7.3","host","USB","79","200102000002300000000000000000","URB_INTERRUPT in"
"989","9.084691","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"991","9.092632","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"993","9.102961","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"995","9.118923","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"997","9.126717","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"999","9.142657","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"1001","9.150642","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"1003","9.166904","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"1005","9.174648","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"1007","9.182716","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1009","9.198721","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"1011","9.206716","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"1013","9.222909","1.7.3","host","USB","79","200102000001400000000000000000","URB_INTERRUPT in"
"1015","9.230721","1.7.3","host","USB","79","200102000001500000000000000000","URB_INTERRUPT in"
"1017","9.238641","1.7.3","host","USB","79","200102000001400000000000000000","URB_INTERRUPT in"
"1019","9.246650","1.7.3","host","USB","79","200102000001400000000000000000","URB_INTERRUPT in"
"1021","9.254730","1.7.3","host","USB","79","200102000000300000000000000000","URB_INTERRUPT in"
"1023","9.262638","1.7.3","host","USB","79","200102000001400000000000000000","URB_INTERRUPT in"
"1025","9.270712","1.7.3","host","USB","79","200102000001400000000000000000","URB_INTERRUPT in"
"1027","9.278636","1.7.3","host","USB","79","200102000000300000000000000000","URB_INTERRUPT in"
"1029","9.286646","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"1031","9.294639","1.7.3","host","USB","79","200102000000300000000000000000","URB_INTERRUPT in"
"1033","9.302645","1.7.3","host","USB","79","200102000000300000000000000000","URB_INTERRUPT in"
"1035","9.310641","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1037","9.318650","1.7.3","host","USB","79","200102000000300000000000000000","URB_INTERRUPT in"
